paper,area,year
1787,Computer Science,2018.0
1787, Telecommunications,2018.0
1788,Computer Science,2018.0
1788,Computer Science,2018.0
1788,Computer Science,2018.0
1789,Biotechnology & Applied Microbiology,2018.0
1789, Research & Experimental Medicine,2018.0
1789,Biotechnology & Applied Microbiology,2018.0
1789, Research & Experimental Medicine,2018.0
1789,Biotechnology & Applied Microbiology,2018.0
1789, Research & Experimental Medicine,2018.0
1790,Endocrinology & Metabolism,2018.0
1790, Research & Experimental Medicine,2018.0
1791,Agriculture,2018.0
1791, Plant Sciences,2018.0
1791,Agriculture,2018.0
1791, Plant Sciences,2018.0
1791,Agriculture,2018.0
1791, Plant Sciences,2018.0
1791,Agriculture,2018.0
1791, Plant Sciences,2018.0
1791,Agriculture,2018.0
1791, Plant Sciences,2018.0
1791,Agriculture,2018.0
1791, Plant Sciences,2018.0
1791,Agriculture,2018.0
1791, Plant Sciences,2018.0
1791,Agriculture,2018.0
1791, Plant Sciences,2018.0
1792,Computer Science,2018.0
1792, Engineering,2018.0
1792, Telecommunications,2018.0
1792,Computer Science,2018.0
1792, Engineering,2018.0
1792, Telecommunications,2018.0
1793,Agriculture,2018.0
1793,Agriculture,2018.0
1794,Biotechnology & Applied Microbiology,2018.0
1794, Research & Experimental Medicine,2018.0
1795,Gastroenterology & Hepatology,2018.0
1796,Medical Informatics,2018.0
1796, Optics,2018.0
1796," Radiology, Nuclear Medicine & Medical Imaging",2018.0
1797,Physiology,2018.0
1797,Physiology,2018.0
1797,Physiology,2018.0
1798,Cell Biology,2018.0
1798, Hematology,2018.0
1798,Cell Biology,2018.0
1798, Hematology,2018.0
1798,Cell Biology,2018.0
1798, Hematology,2018.0
1798,Cell Biology,2018.0
1798, Hematology,2018.0
1799,Chemistry,2018.0
1799,Chemistry,2018.0
1799,Chemistry,2018.0
1799,Chemistry,2018.0
1799,Chemistry,2018.0
1799,Chemistry,2018.0
1799,Chemistry,2018.0
1800,Chemistry,2018.0
1800,Chemistry,2018.0
1801,Geochemistry & Geophysics,2018.0
1801, Geology,2018.0
1801,Geochemistry & Geophysics,2018.0
1801, Geology,2018.0
1801,Geochemistry & Geophysics,2018.0
1801, Geology,2018.0
1802,Engineering,2018.0
1802, Telecommunications,2018.0
1802,Engineering,2018.0
1802, Telecommunications,2018.0
1802,Engineering,2018.0
1802, Telecommunications,2018.0
1802,Engineering,2018.0
1802, Telecommunications,2018.0
1802,Engineering,2018.0
1802, Telecommunications,2018.0
1802,Engineering,2018.0
1802, Telecommunications,2018.0
1803,Dermatology,2018.0
1803,Dermatology,2018.0
1803,Dermatology,2018.0
1803,Dermatology,2018.0
1804,Geriatrics & Gerontology,2018.0
1804,Geriatrics & Gerontology,2018.0
1804,Geriatrics & Gerontology,2018.0
1804,Geriatrics & Gerontology,2018.0
1804,Geriatrics & Gerontology,2018.0
1804,Geriatrics & Gerontology,2018.0
1804,Geriatrics & Gerontology,2018.0
1804,Geriatrics & Gerontology,2018.0
1805,Ophthalmology,2018.0
1805,Ophthalmology,2018.0
1805,Ophthalmology,2018.0
1805,Ophthalmology,2018.0
1806,Computer Science,2018.0
1806, Engineering,2018.0
1806, Telecommunications,2018.0
1807,Electrochemistry,2018.0
1807, Materials Science,2018.0
1807,Electrochemistry,2018.0
1807, Materials Science,2018.0
1807,Electrochemistry,2018.0
1807, Materials Science,2018.0
1807,Electrochemistry,2018.0
1807, Materials Science,2018.0
1808,Electrochemistry,2018.0
1808, Materials Science,2018.0
1808,Electrochemistry,2018.0
1808, Materials Science,2018.0
1808,Electrochemistry,2018.0
1808, Materials Science,2018.0
1808,Electrochemistry,2018.0
1808, Materials Science,2018.0
1809,Research & Experimental Medicine,2018.0
1809,Research & Experimental Medicine,2018.0
1809,Research & Experimental Medicine,2018.0
1810,Computer Science,2018.0
1812,Mathematics,2018.0
1812,Mathematics,2018.0
1812,Mathematics,2018.0
1813,Toxicology,2018.0
1813,Toxicology,2018.0
1813,Toxicology,2018.0
1813,Toxicology,2018.0
1814,Engineering,2018.0
1814, Robotics,2018.0
1815,Computer Science,2018.0
1815, Engineering,2018.0
1815, Telecommunications,2018.0
1815,Computer Science,2018.0
1815, Engineering,2018.0
1815, Telecommunications,2018.0
1816,Veterinary Sciences,2018.0
1816,Veterinary Sciences,2018.0
1816,Veterinary Sciences,2018.0
1817,Plant Sciences,2018.0
1817,Plant Sciences,2018.0
1817,Plant Sciences,2018.0
1817,Plant Sciences,2018.0
1818,Linguistics,2018.0
1818,Linguistics,2018.0
1818,Linguistics,2018.0
1818,Linguistics,2018.0
1819,Computer Science,2018.0
1819, Engineering,2018.0
1819, Telecommunications,2018.0
1819,Computer Science,2018.0
1819, Engineering,2018.0
1819, Telecommunications,2018.0
1820,Engineering,2018.0
1820,Engineering,2018.0
1821,Business & Economics,2018.0
1822,Emergency Medicine,2018.0
1823,"Dentistry, Oral Surgery & Medicine",2018.0
1823, Dermatology,2018.0
1824,Biotechnology & Applied Microbiology,2018.0
1824, Research & Experimental Medicine,2018.0
1824,Biotechnology & Applied Microbiology,2018.0
1824, Research & Experimental Medicine,2018.0
1824,Biotechnology & Applied Microbiology,2018.0
1824, Research & Experimental Medicine,2018.0
1825,Chemistry,2018.0
1825,Chemistry,2018.0
1825,Chemistry,2018.0
1825,Chemistry,2018.0
1826,Business & Economics,2018.0
1828,Ophthalmology,2018.0
1829,Mathematics,2018.0
1830,Integrative & Complementary Medicine,2018.0
1830,Integrative & Complementary Medicine,2018.0
1830,Integrative & Complementary Medicine,2018.0
1830,Integrative & Complementary Medicine,2018.0
1831,Environmental Sciences & Ecology,2018.0
1832,Geology,2018.0
1834,Neurosciences & Neurology,2018.0
1834, Ophthalmology,2018.0
1834,Neurosciences & Neurology,2018.0
1834, Ophthalmology,2018.0
1834,Neurosciences & Neurology,2018.0
1834, Ophthalmology,2018.0
1835,Education & Educational Research,2018.0
1835,Education & Educational Research,2018.0
1835,Education & Educational Research,2018.0
1835,Education & Educational Research,2018.0
1836,Metallurgy & Metallurgical Engineering,2018.0
1836,Metallurgy & Metallurgical Engineering,2018.0
1837,Biotechnology & Applied Microbiology,2018.0
1837, Research & Experimental Medicine,2018.0
1837,Biotechnology & Applied Microbiology,2018.0
1837, Research & Experimental Medicine,2018.0
1837,Biotechnology & Applied Microbiology,2018.0
1837, Research & Experimental Medicine,2018.0
1837,Biotechnology & Applied Microbiology,2018.0
1837, Research & Experimental Medicine,2018.0
1838,Business & Economics,2018.0
1838,Business & Economics,2018.0
1840,Mathematics,2018.0
1840,Mathematics,2018.0
1841,Audiology & Speech-Language Pathology,2018.0
1842,Computer Science,2018.0
1842, Engineering,2018.0
1842, Telecommunications,2018.0
1843,Chemistry,2018.0
1843,Chemistry,2018.0
1843,Chemistry,2018.0
1844,Mathematics,2018.0
1844,Mathematics,2018.0
1845,Engineering,2018.0
1846,Biochemistry & Molecular Biology,2018.0
1846, Cell Biology,2018.0
1847,Neurosciences & Neurology,2018.0
1847,Neurosciences & Neurology,2018.0
1848,Neurosciences & Neurology,2018.0
1848,Neurosciences & Neurology,2018.0
1848,Neurosciences & Neurology,2018.0
1848,Neurosciences & Neurology,2018.0
1848,Neurosciences & Neurology,2018.0
1848,Neurosciences & Neurology,2018.0
1848,Neurosciences & Neurology,2018.0
1848,Neurosciences & Neurology,2018.0
1848,Neurosciences & Neurology,2018.0
1848,Neurosciences & Neurology,2018.0
1848,Neurosciences & Neurology,2018.0
1849,Mathematics,2018.0
1850,Integrative & Complementary Medicine,2018.0
1850,Integrative & Complementary Medicine,2018.0
1850,Integrative & Complementary Medicine,2018.0
1850,Integrative & Complementary Medicine,2018.0
1850,Integrative & Complementary Medicine,2018.0
1850,Integrative & Complementary Medicine,2018.0
1850,Integrative & Complementary Medicine,2018.0
1850,Integrative & Complementary Medicine,2018.0
1851,Mathematics,2018.0
1851,Mathematics,2018.0
1852,Biochemistry & Molecular Biology,2018.0
1852, Pharmacology & Pharmacy,2018.0
1852,Biochemistry & Molecular Biology,2018.0
1852, Pharmacology & Pharmacy,2018.0
1854,Marine & Freshwater Biology,2018.0
1854,Marine & Freshwater Biology,2018.0
1855,"Dentistry, Oral Surgery & Medicine",2018.0
1855, Dermatology,2018.0
1855,"Dentistry, Oral Surgery & Medicine",2018.0
1855, Dermatology,2018.0
1855,"Dentistry, Oral Surgery & Medicine",2018.0
1855, Dermatology,2018.0
1855,"Dentistry, Oral Surgery & Medicine",2018.0
1855, Dermatology,2018.0
1855,"Dentistry, Oral Surgery & Medicine",2018.0
1855, Dermatology,2018.0
1855,"Dentistry, Oral Surgery & Medicine",2018.0
1855, Dermatology,2018.0
1856,Chemistry,2018.0
1856,Chemistry,2018.0
1856,Chemistry,2018.0
1857,Environmental Sciences & Ecology,2018.0
1857,Environmental Sciences & Ecology,2018.0
1857,Environmental Sciences & Ecology,2018.0
1858,Business & Economics,2018.0
1859,Optics,2018.0
1859,Optics,2018.0
1860,Integrative & Complementary Medicine,2018.0
1861,"Dentistry, Oral Surgery & Medicine",2018.0
1861,"Dentistry, Oral Surgery & Medicine",2018.0
1861,"Dentistry, Oral Surgery & Medicine",2018.0
1861,"Dentistry, Oral Surgery & Medicine",2018.0
1862,Health Care Sciences & Services,2018.0
1862,Health Care Sciences & Services,2018.0
1862,Health Care Sciences & Services,2018.0
1864,Computer Science,2018.0
1864, Engineering,2018.0
1864, Telecommunications,2018.0
1864,Computer Science,2018.0
1864, Engineering,2018.0
1864, Telecommunications,2018.0
1865,Research & Experimental Medicine,2018.0
1865,Research & Experimental Medicine,2018.0
1865,Research & Experimental Medicine,2018.0
1865,Research & Experimental Medicine,2018.0
1865,Research & Experimental Medicine,2018.0
1866,Biotechnology & Applied Microbiology,2018.0
1866, Research & Experimental Medicine,2018.0
1866,Biotechnology & Applied Microbiology,2018.0
1866, Research & Experimental Medicine,2018.0
1866,Biotechnology & Applied Microbiology,2018.0
1866, Research & Experimental Medicine,2018.0
1866,Biotechnology & Applied Microbiology,2018.0
1866, Research & Experimental Medicine,2018.0
1867,Environmental Sciences & Ecology,2018.0
1867,Environmental Sciences & Ecology,2018.0
1867,Environmental Sciences & Ecology,2018.0
1867,Environmental Sciences & Ecology,2018.0
1867,Environmental Sciences & Ecology,2018.0
1867,Environmental Sciences & Ecology,2018.0
1867,Environmental Sciences & Ecology,2018.0
1868,Environmental Sciences & Ecology,2018.0
1868,Environmental Sciences & Ecology,2018.0
1868,Environmental Sciences & Ecology,2018.0
1869,Thermodynamics,2018.0
1869, Engineering,2018.0
1869, Mechanics,2018.0
1869,Thermodynamics,2018.0
1869, Engineering,2018.0
1869, Mechanics,2018.0
1869,Thermodynamics,2018.0
1869, Engineering,2018.0
1869, Mechanics,2018.0
1870,Neurosciences & Neurology,2018.0
1870,Neurosciences & Neurology,2018.0
1871,Plant Sciences,2018.0
1871, Chemistry,2018.0
1871, Pharmacology & Pharmacy,2018.0
1871,Plant Sciences,2018.0
1871, Chemistry,2018.0
1871, Pharmacology & Pharmacy,2018.0
1871,Plant Sciences,2018.0
1871, Chemistry,2018.0
1871, Pharmacology & Pharmacy,2018.0
1871,Plant Sciences,2018.0
1871, Chemistry,2018.0
1871, Pharmacology & Pharmacy,2018.0
1871,Plant Sciences,2018.0
1871, Chemistry,2018.0
1871, Pharmacology & Pharmacy,2018.0
1872,Chemistry,2018.0
1873,Pharmacology & Pharmacy,2018.0
1873,Pharmacology & Pharmacy,2018.0
1873,Pharmacology & Pharmacy,2018.0
1874,Computer Science,2018.0
1875,Engineering,2018.0
1875, Mathematics,2018.0
1876,Entomology,2018.0
1876,Entomology,2018.0
1876,Entomology,2018.0
1877,Agriculture,2018.0
1877,Agriculture,2018.0
1877,Agriculture,2018.0
1877,Agriculture,2018.0
1878,Life Sciences & Biomedicine - Other Topics,2018.0
1879,Mathematics,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1880,General & Internal Medicine,2018.0
1881,Engineering,2018.0
1882,Infectious Diseases,2018.0
1883,Food Science & Technology,2018.0
1883,Food Science & Technology,2018.0
1884,Optics,2018.0
1884,Optics,2018.0
1885,Optics,2018.0
1886,Computer Science,2018.0
1887,Science & Technology - Other Topics,2018.0
1887,Science & Technology - Other Topics,2018.0
1888,Science & Technology - Other Topics,2018.0
1888, Physics,2018.0
1888,Science & Technology - Other Topics,2018.0
1888, Physics,2018.0
1889,Science & Technology - Other Topics,2018.0
1889, Physics,2018.0
1889,Science & Technology - Other Topics,2018.0
1889, Physics,2018.0
1890,Science & Technology - Other Topics,2018.0
1890, Physics,2018.0
1890,Science & Technology - Other Topics,2018.0
1890, Physics,2018.0
1891,Science & Technology - Other Topics,2018.0
1891, Physics,2018.0
1891,Science & Technology - Other Topics,2018.0
1891, Physics,2018.0
1892,Science & Technology - Other Topics,2018.0
1892, Physics,2018.0
1892,Science & Technology - Other Topics,2018.0
1892, Physics,2018.0
1893,Science & Technology - Other Topics,2018.0
1893, Physics,2018.0
1893,Science & Technology - Other Topics,2018.0
1893, Physics,2018.0
1894,Science & Technology - Other Topics,2018.0
1894, Physics,2018.0
1894,Science & Technology - Other Topics,2018.0
1894, Physics,2018.0
1895,Science & Technology - Other Topics,2018.0
1895, Physics,2018.0
1895,Science & Technology - Other Topics,2018.0
1895, Physics,2018.0
1896,Science & Technology - Other Topics,2018.0
1896, Physics,2018.0
1896,Science & Technology - Other Topics,2018.0
1896, Physics,2018.0
1897,Science & Technology - Other Topics,2018.0
1897, Physics,2018.0
1897,Science & Technology - Other Topics,2018.0
1897, Physics,2018.0
1898,Science & Technology - Other Topics,2018.0
1898, Physics,2018.0
1898,Science & Technology - Other Topics,2018.0
1898, Physics,2018.0
1899,Science & Technology - Other Topics,2018.0
1899, Physics,2018.0
1899,Science & Technology - Other Topics,2018.0
1899, Physics,2018.0
1900,Science & Technology - Other Topics,2018.0
1900, Physics,2018.0
1900,Science & Technology - Other Topics,2018.0
1900, Physics,2018.0
1901,Science & Technology - Other Topics,2018.0
1901, Physics,2018.0
1901,Science & Technology - Other Topics,2018.0
1901, Physics,2018.0
1902,Science & Technology - Other Topics,2018.0
1902, Physics,2018.0
1902,Science & Technology - Other Topics,2018.0
1902, Physics,2018.0
1903,Science & Technology - Other Topics,2018.0
1903, Physics,2018.0
1903,Science & Technology - Other Topics,2018.0
1903, Physics,2018.0
1904,Engineering,2018.0
1904, Materials Science,2018.0
1905,Environmental Sciences & Ecology,2018.0
1905,Environmental Sciences & Ecology,2018.0
1905,Environmental Sciences & Ecology,2018.0
1906,Pharmacology & Pharmacy,2018.0
1906,Pharmacology & Pharmacy,2018.0
1906,Pharmacology & Pharmacy,2018.0
1906,Pharmacology & Pharmacy,2018.0
1907,Computer Science,2018.0
1907, Engineering,2018.0
1907, Telecommunications,2018.0
1908,Education & Educational Research,2018.0
1909,Biotechnology & Applied Microbiology,2018.0
1909, Research & Experimental Medicine,2018.0
1910,"Dentistry, Oral Surgery & Medicine",2018.0
1911,Mathematics,2018.0
1911, Science & Technology - Other Topics,2018.0
1912,Computer Science,2018.0
1912, Engineering,2018.0
1912, Telecommunications,2018.0
1912,Computer Science,2018.0
1912, Engineering,2018.0
1912, Telecommunications,2018.0
1913,Computer Science,2018.0
1913, Engineering,2018.0
1913, Telecommunications,2018.0
1913,Computer Science,2018.0
1913, Engineering,2018.0
1913, Telecommunications,2018.0
1913,Computer Science,2018.0
1913, Engineering,2018.0
1913, Telecommunications,2018.0
1913,Computer Science,2018.0
1913, Engineering,2018.0
1913, Telecommunications,2018.0
1914,Science & Technology - Other Topics,2018.0
1914, Materials Science,2018.0
1914,Science & Technology - Other Topics,2018.0
1914, Materials Science,2018.0
1914,Science & Technology - Other Topics,2018.0
1914, Materials Science,2018.0
1914,Science & Technology - Other Topics,2018.0
1914, Materials Science,2018.0
1914,Science & Technology - Other Topics,2018.0
1914, Materials Science,2018.0
1914,Science & Technology - Other Topics,2018.0
1914, Materials Science,2018.0
1915,Engineering,2018.0
1915,Engineering,2018.0
1916,Engineering,2018.0
1916,Engineering,2018.0
1917,Materials Science,2018.0
1918,Computer Science,2018.0
1919,Computer Science,2018.0
1919, Engineering,2018.0
1919, Telecommunications,2018.0
1920,Engineering,2018.0
1920, Optics,2018.0
1920, Physics,2018.0
1921,Mycology,2018.0
1922,Chemistry,2018.0
1922,Chemistry,2018.0
1922,Chemistry,2018.0
1922,Chemistry,2018.0
1923,Biochemistry & Molecular Biology,2018.0
1923, Chemistry,2018.0
1923,Biochemistry & Molecular Biology,2018.0
1923, Chemistry,2018.0
1923,Biochemistry & Molecular Biology,2018.0
1923, Chemistry,2018.0
1923,Biochemistry & Molecular Biology,2018.0
1923, Chemistry,2018.0
1923,Biochemistry & Molecular Biology,2018.0
1923, Chemistry,2018.0
1924,Cell Biology,2018.0
1924, Physiology,2018.0
1924,Cell Biology,2018.0
1924, Physiology,2018.0
1925,Computer Science,2018.0
1925, Engineering,2018.0
1925, Telecommunications,2018.0
1926,Computer Science,2018.0
1926, Engineering,2018.0
1926, Telecommunications,2018.0
1926,Computer Science,2018.0
1926, Engineering,2018.0
1926, Telecommunications,2018.0
1927,Endocrinology & Metabolism,2018.0
1927,Endocrinology & Metabolism,2018.0
1927,Endocrinology & Metabolism,2018.0
1927,Endocrinology & Metabolism,2018.0
1927,Endocrinology & Metabolism,2018.0
1927,Endocrinology & Metabolism,2018.0
1928,Engineering,2018.0
1929,Computer Science,2018.0
1929, Linguistics,2018.0
1929,Computer Science,2018.0
1929, Linguistics,2018.0
1929,Computer Science,2018.0
1929, Linguistics,2018.0
1930,Mathematics,2018.0
1931,Computer Science,2018.0
1931, Engineering,2018.0
1931, Telecommunications,2018.0
1931,Computer Science,2018.0
1931, Engineering,2018.0
1931, Telecommunications,2018.0
1932,Biotechnology & Applied Microbiology,2018.0
1932, Oncology,2018.0
1932,Biotechnology & Applied Microbiology,2018.0
1932, Oncology,2018.0
1932,Biotechnology & Applied Microbiology,2018.0
1932, Oncology,2018.0
1932,Biotechnology & Applied Microbiology,2018.0
1932, Oncology,2018.0
1932,Biotechnology & Applied Microbiology,2018.0
1932, Oncology,2018.0
1932,Biotechnology & Applied Microbiology,2018.0
1932, Oncology,2018.0
1932,Biotechnology & Applied Microbiology,2018.0
1932, Oncology,2018.0
1933,Engineering,2018.0
1933, Transportation,2018.0
1934,Computer Science,2018.0
1934, Engineering,2018.0
1934, Telecommunications,2018.0
1935,Hematology,2018.0
1936,Chemistry,2018.0
1936, Engineering,2018.0
1936,Chemistry,2018.0
1936, Engineering,2018.0
1936,Chemistry,2018.0
1936, Engineering,2018.0
1937,Computer Science,2018.0
1937, Engineering,2018.0
1937, Telecommunications,2018.0
1937,Computer Science,2018.0
1937, Engineering,2018.0
1937, Telecommunications,2018.0
1938,Computer Science,2018.0
1938, Engineering,2018.0
1938, Telecommunications,2018.0
1938,Computer Science,2018.0
1938, Engineering,2018.0
1938, Telecommunications,2018.0
1939,Computer Science,2018.0
1939, Engineering,2018.0
1939, Telecommunications,2018.0
1939,Computer Science,2018.0
1939, Engineering,2018.0
1939, Telecommunications,2018.0
1939,Computer Science,2018.0
1939, Engineering,2018.0
1939, Telecommunications,2018.0
1941,Agriculture,2018.0
1941, Life Sciences & Biomedicine - Other Topics,2018.0
1941,Agriculture,2018.0
1941, Life Sciences & Biomedicine - Other Topics,2018.0
1941,Agriculture,2018.0
1941, Life Sciences & Biomedicine - Other Topics,2018.0
1941,Agriculture,2018.0
1941, Life Sciences & Biomedicine - Other Topics,2018.0
1941,Agriculture,2018.0
1941, Life Sciences & Biomedicine - Other Topics,2018.0
1942,Agriculture,2018.0
1942, Life Sciences & Biomedicine - Other Topics,2018.0
1942,Agriculture,2018.0
1942, Life Sciences & Biomedicine - Other Topics,2018.0
1942,Agriculture,2018.0
1942, Life Sciences & Biomedicine - Other Topics,2018.0
1942,Agriculture,2018.0
1942, Life Sciences & Biomedicine - Other Topics,2018.0
1942,Agriculture,2018.0
1942, Life Sciences & Biomedicine - Other Topics,2018.0
1942,Agriculture,2018.0
1942, Life Sciences & Biomedicine - Other Topics,2018.0
1943,Toxicology,2018.0
1943,Toxicology,2018.0
1943,Toxicology,2018.0
1943,Toxicology,2018.0
1944,Agriculture,2018.0
1944, Forestry,2018.0
1944,Agriculture,2018.0
1944, Forestry,2018.0
1944,Agriculture,2018.0
1944, Forestry,2018.0
1945,Neurosciences & Neurology,2018.0
1945,Neurosciences & Neurology,2018.0
1945,Neurosciences & Neurology,2018.0
1945,Neurosciences & Neurology,2018.0
1945,Neurosciences & Neurology,2018.0
1945,Neurosciences & Neurology,2018.0
1945,Neurosciences & Neurology,2018.0
1945,Neurosciences & Neurology,2018.0
1946,Engineering,2018.0
1946, Materials Science,2018.0
1946, Physics,2018.0
1947,Ophthalmology,2018.0
1947,Ophthalmology,2018.0
1947,Ophthalmology,2018.0
1947,Ophthalmology,2018.0
1947,Ophthalmology,2018.0
1947,Ophthalmology,2018.0
1947,Ophthalmology,2018.0
1948,Ophthalmology,2018.0
1948,Ophthalmology,2018.0
1948,Ophthalmology,2018.0
1948,Ophthalmology,2018.0
1948,Ophthalmology,2018.0
1951,Pharmacology & Pharmacy,2018.0
1951,Pharmacology & Pharmacy,2018.0
1953,Computer Science,2018.0
1953, Engineering,2018.0
1953, Telecommunications,2018.0
1953,Computer Science,2018.0
1953, Engineering,2018.0
1953, Telecommunications,2018.0
1954,Computer Science,2018.0
1954, Engineering,2018.0
1954, Telecommunications,2018.0
1955,Pediatrics,2018.0
1956,Chemistry,2018.0
1956, Energy & Fuels,2018.0
1956, Optics,2018.0
1956, Physics,2018.0
1956,Chemistry,2018.0
1956, Energy & Fuels,2018.0
1956, Optics,2018.0
1956, Physics,2018.0
1956,Chemistry,2018.0
1956, Energy & Fuels,2018.0
1956, Optics,2018.0
1956, Physics,2018.0
1956,Chemistry,2018.0
1956, Energy & Fuels,2018.0
1956, Optics,2018.0
1956, Physics,2018.0
1957,Surgery,2018.0
1957,Surgery,2018.0
1958,Surgery,2018.0
1958,Surgery,2018.0
1959,Chemistry,2018.0
1960,Biochemistry & Molecular Biology,2018.0
1960, Pharmacology & Pharmacy,2018.0
1960,Biochemistry & Molecular Biology,2018.0
1960, Pharmacology & Pharmacy,2018.0
1960,Biochemistry & Molecular Biology,2018.0
1960, Pharmacology & Pharmacy,2018.0
1961,Pharmacology & Pharmacy,2018.0
1961,Pharmacology & Pharmacy,2018.0
1962,Ophthalmology,2018.0
1962,Ophthalmology,2018.0
1962,Ophthalmology,2018.0
1962,Ophthalmology,2018.0
1962,Ophthalmology,2018.0
1964,Agriculture,2018.0
1964, Plant Sciences,2018.0
1964,Agriculture,2018.0
1964, Plant Sciences,2018.0
1965,Pharmacology & Pharmacy,2018.0
1965,Pharmacology & Pharmacy,2018.0
1965,Pharmacology & Pharmacy,2018.0
1965,Pharmacology & Pharmacy,2018.0
1966,Electrochemistry,2018.0
1966, Materials Science,2018.0
1967,Biotechnology & Applied Microbiology,2018.0
1967, Research & Experimental Medicine,2018.0
1967,Biotechnology & Applied Microbiology,2018.0
1967, Research & Experimental Medicine,2018.0
1967,Biotechnology & Applied Microbiology,2018.0
1967, Research & Experimental Medicine,2018.0
1968,Agriculture,2018.0
1968, Plant Sciences,2018.0
1968, Chemistry,2018.0
1968,Agriculture,2018.0
1968, Plant Sciences,2018.0
1968, Chemistry,2018.0
1968,Agriculture,2018.0
1968, Plant Sciences,2018.0
1968, Chemistry,2018.0
1969,Biochemistry & Molecular Biology,2018.0
1969, Pharmacology & Pharmacy,2018.0
1970,Ophthalmology,2018.0
1970,Ophthalmology,2018.0
1970,Ophthalmology,2018.0
1970,Ophthalmology,2018.0
1971,General & Internal Medicine,2018.0
1972,Computer Science,2018.0
1972, Engineering,2018.0
1972, Telecommunications,2018.0
1972,Computer Science,2018.0
1972, Engineering,2018.0
1972, Telecommunications,2018.0
1972,Computer Science,2018.0
1972, Engineering,2018.0
1972, Telecommunications,2018.0
1973,Science & Technology - Other Topics,2018.0
1973, Pharmacology & Pharmacy,2018.0
1975,Audiology & Speech-Language Pathology,2018.0
1975, Otorhinolaryngology,2018.0
1976,Mathematics,2018.0
1977,Automation & Control Systems,2018.0
1977, Computer Science,2018.0
1977, Telecommunications,2018.0
1978,Agriculture,2018.0
1978, Life Sciences & Biomedicine - Other Topics,2018.0
1978,Agriculture,2018.0
1978, Life Sciences & Biomedicine - Other Topics,2018.0
1978,Agriculture,2018.0
1978, Life Sciences & Biomedicine - Other Topics,2018.0
1978,Agriculture,2018.0
1978, Life Sciences & Biomedicine - Other Topics,2018.0
1978,Agriculture,2018.0
1978, Life Sciences & Biomedicine - Other Topics,2018.0
1979,Agriculture,2018.0
1979, Life Sciences & Biomedicine - Other Topics,2018.0
1979,Agriculture,2018.0
1979, Life Sciences & Biomedicine - Other Topics,2018.0
1980,Chemistry,2018.0
1980,Chemistry,2018.0
1980,Chemistry,2018.0
1980,Chemistry,2018.0
1980,Chemistry,2018.0
1980,Chemistry,2018.0
1980,Chemistry,2018.0
1982,Computer Science,2018.0
1982, Engineering,2018.0
1982, Telecommunications,2018.0
1982,Computer Science,2018.0
1982, Engineering,2018.0
1982, Telecommunications,2018.0
1982,Computer Science,2018.0
1982, Engineering,2018.0
1982, Telecommunications,2018.0
1983,Chemistry,2018.0
1983,Chemistry,2018.0
1983,Chemistry,2018.0
1983,Chemistry,2018.0
1984,Computer Science,2018.0
1984, Engineering,2018.0
1984, Telecommunications,2018.0
1984,Computer Science,2018.0
1984, Engineering,2018.0
1984, Telecommunications,2018.0
1985,Science & Technology - Other Topics,2018.0
1985, Materials Science,2018.0
1985,Science & Technology - Other Topics,2018.0
1985, Materials Science,2018.0
1985,Science & Technology - Other Topics,2018.0
1985, Materials Science,2018.0
1985,Science & Technology - Other Topics,2018.0
1985, Materials Science,2018.0
1986,Cell Biology,2018.0
1987,Biochemistry & Molecular Biology,2018.0
1987,Biochemistry & Molecular Biology,2018.0
1988,Food Science & Technology,2018.0
1989,Science & Technology - Other Topics,2018.0
1989, Pharmacology & Pharmacy,2018.0
1989,Science & Technology - Other Topics,2018.0
1989, Pharmacology & Pharmacy,2018.0
1990,Dermatology,2018.0
1990,Dermatology,2018.0
1990,Dermatology,2018.0
1990,Dermatology,2018.0
1990,Dermatology,2018.0
1991,Pharmacology & Pharmacy,2018.0
1991,Pharmacology & Pharmacy,2018.0
1992,Endocrinology & Metabolism,2018.0
1992, Obstetrics & Gynecology,2018.0
1992,Endocrinology & Metabolism,2018.0
1992, Obstetrics & Gynecology,2018.0
1992,Endocrinology & Metabolism,2018.0
1992, Obstetrics & Gynecology,2018.0
1992,Endocrinology & Metabolism,2018.0
1992, Obstetrics & Gynecology,2018.0
1992,Endocrinology & Metabolism,2018.0
1992, Obstetrics & Gynecology,2018.0
1992,Endocrinology & Metabolism,2018.0
1992, Obstetrics & Gynecology,2018.0
1993,Engineering,2018.0
1993, Telecommunications,2018.0
1993,Engineering,2018.0
1993, Telecommunications,2018.0
1993,Engineering,2018.0
1993, Telecommunications,2018.0
1993,Engineering,2018.0
1993, Telecommunications,2018.0
1994,Biodiversity & Conservation,2018.0
1994, Environmental Sciences & Ecology,2018.0
1994, Zoology,2018.0
1994,Biodiversity & Conservation,2018.0
1994, Environmental Sciences & Ecology,2018.0
